item_id,timestamp,target_value,ao,jaw,teeth,lips,fdbb,price_peak_bellow,ao_peak_bellow
SPX500_D1_1508262100,2015-08-26 21:00:00,0.0,-0.2173595949,2092.2175948994,2086.7306700297,2034.4788670408,0.0,0,0
SPX500_D1_1508272100,2015-08-27 21:00:00,0.0,-0.2173794858,2092.8935491379,2076.077461276,2009.2460936326,0.0,0,0
SPX500_D1_1508302100,2015-08-30 21:00:00,0.0,-0.187534265,2092.3444299735,2054.5759036165,1987.5228749061,0.0,0,0
SPX500_D1_1508312100,2015-08-31 21:00:00,0.0,-0.1700639831,2089.4625507447,2036.2932906644,1983.2942999249,0.0,0,0
SPX500_D1_1509012100,2015-09-01 21:00:00,0.0,-0.1511343421,2082.6965853028,2019.3353793314,1983.2364399399,0.0,0,0
SPX500_D1_1509022100,2015-09-02 21:00:00,0.0,-0.145368887,2068.9556941257,2012.715956915,1982.0271519519,0.0,0,0
SPX500_D1_1509032100,2015-09-03 21:00:00,0.0,-0.1532497495,2056.5987176545,2009.0020873006,1972.7447215615,0.0,0,0
SPX500_D1_1509062100,2015-09-06 21:00:00,0.0,-0.1590467492,2044.6011239887,2005.025576388,1964.4152772492,0.0,0,0
SPX500_D1_1509072100,2015-09-07 21:00:00,0.0,-0.1473269224,2038.5841144512,1996.3492543395,1963.6552217994,0.0,0,0
SPX500_D1_1509082100,2015-09-08 21:00:00,0.0,-0.1307107084,2034.3087979549,1988.1927850471,1957.1971774395,0.0,0,0
SPX500_D1_1509092100,2015-09-09 21:00:00,0.0,-0.1283693873,2029.9150442661,1984.7455619162,1952.3577419516,0.0,0,0
SPX500_D1_1509102100,2015-09-10 21:00:00,0.0,-0.1159767806,2022.6611947071,1978.0729916767,1952.1866935613,0.0,0,0
SPX500_D1_1509112100,2015-09-11 21:00:00,0.0,-0.100243558,2015.6178335758,1972.4388677171,1954.899854849,0.0,0,0
SPX500_D1_1509132100,2015-09-13 21:00:00,0.0,-0.0903472106,2011.3868463777,1969.8218217524,1953.8018838792,0.0,0,0
SPX500_D1_1509142100,2015-09-14 21:00:00,0.0,-0.0836771414,2005.2313197332,1969.3131565334,1953.2420071034,0.0,0,0
SPX500_D1_1509152100,2015-09-15 21:00:00,0.0,-0.066531432,1999.6750643691,1966.8252619667,1954.9836056827,0.0,0,0
SPX500_D1_1509162100,2015-09-16 21:00:00,-390.0,-0.0458834759,1995.9694824946,1964.8474167209,1956.3588845462,0.0,0,0
SPX500_D1_1509172100,2015-09-17 21:00:00,0.0,-0.0364558046,1993.6450992258,1964.4852396308,1958.2036076369,0.0,0,0
SPX500_D1_1509182100,2015-09-18 21:00:00,0.0,-0.0304552158,1990.2423992853,1964.1570846769,1963.9448861095,0.0,0,0
SPX500_D1_1509202100,2015-09-20 21:00:00,0.0,-0.025424764,1987.2239454942,1964.3352615923,1971.5779088876,0.0,0,0
SPX500_D1_1509212100,2015-09-21 21:00:00,0.0,-0.0299139497,1985.2797958408,1967.1571038933,1971.7853271101,0.0,0,0
SPX500_D1_1509222100,2015-09-22 21:00:00,-312.0,-0.0433698764,1983.4782730838,1971.5262159066,1969.7982616881,1.0,0,0
SPX500_D1_1509232100,2015-09-23 21:00:00,-389.0,-0.0509488888,1982.1016751543,1971.6623139183,1968.7891093505,1.0,0,0
SPX500_D1_1509242100,2015-09-24 21:00:00,0.0,-0.0505773505,1982.4715462962,1970.4357746785,1965.4817874804,0.0,0,0
SPX500_D1_1509272100,2015-09-27 21:00:00,0.0,-0.0598264953,1983.9821965811,1969.7253653437,1959.8194299843,0.0,0,0
SPX500_D1_1509282100,2015-09-28 21:00:00,0.0,-0.0714720238,1983.1077968441,1967.5412571757,1953.4060439874,0.0,0,0
SPX500_D1_1509292100,2015-09-29 21:00:00,0.0,-0.0742484404,1981.4725817023,1963.7448500288,1951.03133519,0.0,0,0
SPX500_D1_1509302100,2015-09-30 21:00:00,0.0,-0.0684166668,1980.1864215713,1959.2458062752,1942.775568152,0.0,0,0
SPX500_D1_1510012100,2015-10-01 21:00:00,0.0,-0.0667272988,1978.0376583735,1957.0316429908,1931.1984545216,0.0,0,0
SPX500_D1_1510042100,2015-10-04 21:00:00,0.0,-0.0440245439,1974.8939923448,1951.1217501169,1925.0252636173,0.0,0,0
SPX500_D1_1510052100,2015-10-05 21:00:00,-201.0,-0.0121680036,1971.2677237029,1942.8427813523,1923.8932108938,0.0,0,0
SPX500_D1_1510062100,2015-10-06 21:00:00,0.0,0.0110122495,1968.9803988027,1937.5289961833,1923.692568715,0.0,0,0
SPX500_D1_1510072100,2015-10-07 21:00:00,0.0,0.0319465876,1964.4244065871,1935.2584966604,1932.627054972,0.0,0,0
SPX500_D1_1510082100,2015-10-08 21:00:00,0.0,0.0558668284,1958.3063753112,1933.7124345778,1942.5296439776,0.0,0,0
SPX500_D1_1510092100,2015-10-09 21:00:00,0.0,0.0686638286,1953.8468464411,1938.0440052556,1951.0402151821,0.0,0,0
SPX500_D1_1510112100,2015-10-11 21:00:00,0.0,0.0779900096,1951.1943967148,1943.5560045986,1960.5101721457,0.0,0,0
SPX500_D1_1510122100,2015-10-12 21:00:00,-234.0,0.0846566623,1949.0171354291,1948.7468165238,1971.3776377165,0.0,0,0
SPX500_D1_1510132100,2015-10-13 21:00:00,0.0,0.0821937026,1950.5054327038,1954.9522144583,1980.2721101732,0.0,0,0
SPX500_D1_1510142100,2015-10-14 21:00:00,0.0,0.0770165263,1952.9388609573,1962.439125151,1987.4871881386,0.0,0,0
SPX500_D1_1510152100,2015-10-15 21:00:00,0.0,0.0773915982,1955.411448576,1969.1154845072,1992.1902505109,0.0,0,0
SPX500_D1_1510162100,2015-10-16 21:00:00,0.0,0.0779020217,1958.7174909932,1975.0194864438,1993.7802004087,0.0,0,0
SPX500_D1_1510182100,2015-10-18 21:00:00,0.0,0.0790282203,1963.0351839937,1979.5173631383,1997.067160327,0.0,0,0
SPX500_D1_1510192100,2015-10-19 21:00:00,-127.0,0.0856717995,1967.0978621481,1982.095192746,2003.0047282616,0.0,0,0
SPX500_D1_1510202100,2015-10-20 21:00:00,-263.0,0.0885068591,1970.886295829,1985.6101686528,2008.9797826093,0.0,0,0
SPX500_D1_1510212100,2015-10-21 21:00:00,0.0,0.0882516005,1973.9721576883,1990.7532725712,2012.9038260874,0.0,0,0
SPX500_D1_1510222100,2015-10-22 21:00:00,0.0,0.094713026,1975.9850686353,1996.0191134998,2016.9230608699,0.0,0,0
SPX500_D1_1510252100,2015-10-25 21:00:00,0.0,0.1027639205,1978.6181402788,2000.0917243123,2019.2034486959,0.0,0,0
SPX500_D1_1510262100,2015-10-26 21:00:00,0.0,0.1081005281,1982.320975642,2004.2052587733,2023.1927589568,0.0,0,0
SPX500_D1_1510272100,2015-10-27 21:00:00,0.0,0.1184855595,1986.2101313618,2007.2202264266,2032.7142071654,0.0,0,0
SPX500_D1_1510282100,2015-10-28 21:00:00,0.0,0.1288531571,1989.4708904878,2011.2114481233,2040.1213657323,0.0,0,0
SPX500_D1_1510292100,2015-10-29 21:00:00,-248.0,0.1305108869,1992.8192835272,2018.6600171079,2045.0820925859,0.0,0,0
SPX500_D1_1511012200,2015-11-01 22:00:00,0.0,0.1310816383,1995.5504924867,2025.0462649694,2051.5456740687,0.0,0,0
SPX500_D1_1511022200,2015-11-02 22:00:00,0.0,0.1374481257,1998.9043007569,2030.0311068482,2058.5065392549,0.0,0,0
SPX500_D1_1511032200,2015-11-03 22:00:00,0.0,0.1399802355,2004.4347391602,2035.9522184922,2064.555231404,0.0,0,0
SPX500_D1_1511042200,2015-11-04 22:00:00,0.0,0.1375180949,2009.4589899941,2042.2519411807,2069.3641851232,0.0,0,0
SPX500_D1_1511052200,2015-11-05 22:00:00,0.0,0.1317783809,2013.7256061484,2048.0641985331,2076.7213480985,0.0,0,0
SPX500_D1_1511062200,2015-11-06 22:00:00,0.0,0.1273123623,2018.6236364446,2053.1311737164,2082.6070784788,0.0,0,0
SPX500_D1_1511082200,2015-11-08 22:00:00,0.0,0.1140431525,2023.8333567181,2059.7585270019,2086.1656627831,0.0,0,0
SPX500_D1_1511092200,2015-11-09 22:00:00,0.0,0.0969113667,2028.8269446629,2065.5574611267,2087.6805302264,0.0,0,0
SPX500_D1_1511102200,2015-11-10 22:00:00,0.0,0.0819660573,2033.4248719965,2069.9127784858,2090.1204241812,0.0,0,0
SPX500_D1_1511112200,2015-11-11 22:00:00,0.0,0.0647095439,2039.0191126122,2072.8911811751,2089.2263393449,0.0,0,0
SPX500_D1_1511122200,2015-11-12 22:00:00,0.0,0.0388799887,2044.1830270266,2076.2647835282,2086.7610714759,0.0,0,0
SPX500_D1_1511132200,2015-11-13 22:00:00,0.0,0.0144867426,2048.507409563,2077.4379355872,2085.9088571808,0.0,0,0
SPX500_D1_1511152200,2015-11-15 22:00:00,-511.0,-0.0035140409,2051.9868395966,2077.3706936388,2081.4300857446,1.0,0,0
SPX500_D1_1511162200,2015-11-16 22:00:00,0.0,-0.0152688522,2055.6709288584,2078.0118569339,2072.3140685957,0.0,0,0
SPX500_D1_1511172200,2015-11-17 22:00:00,0.0,-0.0180615092,2057.9770112539,2076.1997498172,2062.6212548765,0.0,0,0
SPX500_D1_1511182200,2015-11-18 22:00:00,-141.0,-0.0062828287,2059.4326257729,2071.15603109,2055.9570039012,0.0,0,0
SPX500_D1_1511192200,2015-11-19 22:00:00,0.0,0.0107773499,2061.207039175,2065.2427772038,2056.065603121,0.0,0,0
SPX500_D1_1511202200,2015-11-20 22:00:00,0.0,0.0271271898,2061.384574623,2060.7499300533,2058.2024824968,0.0,0,0
SPX500_D1_1511222200,2015-11-22 22:00:00,-150.0,0.0339751537,2059.4203765751,2060.2186887967,2063.7019859974,0.0,0,0
SPX500_D1_1511232200,2015-11-23 22:00:00,0.0,0.0353835454,2056.6841937616,2061.0351026971,2068.6115887979,0.0,0,0
SPX500_D1_1511242200,2015-11-24 22:00:00,0.0,0.0326753428,2054.5777173184,2064.1182148599,2073.2592710384,0.0,0,0
SPX500_D1_1511252200,2015-11-25 22:00:00,0.0,0.0310047425,2054.725585217,2067.1346880024,2076.3374168307,0.0,0,0
SPX500_D1_1511262200,2015-11-26 22:00:00,0.0,0.0277952896,2055.6505402003,2070.2241020021,2077.3799334645,0.0,0,0
SPX500_D1_1511292200,2015-11-29 22:00:00,0.0,0.0252190689,2057.962037108,2072.5273392519,2079.9989467716,0.0,0,0
SPX500_D1_1511302200,2015-11-30 22:00:00,0.0,0.0262629893,2060.2918804074,2073.6551718454,2083.1091574173,0.0,0,0
SPX500_D1_1512012200,2015-12-01 22:00:00,0.0,0.023851278,2062.7194280683,2075.7576503647,2084.7373259338,0.0,0,0
SPX500_D1_1512022200,2015-12-02 22:00:00,0.0,0.0135522454,2064.7140874477,2078.2316940691,2085.5448607471,0.0,0,0
SPX500_D1_1512032200,2015-12-03 22:00:00,0.0,0.0057316406,2066.009157644,2079.8589823105,2087.3408885977,0.0,0,0
SPX500_D1_1512042200,2015-12-04 22:00:00,0.0,0.0052636198,2067.8911455176,2080.9734845217,2088.1727108781,0.0,0,0
SPX500_D1_1512062200,2015-12-06 22:00:00,0.0,0.0004191361,2070.0187497085,2082.6674239565,2084.3781687025,0.0,0,0
SPX500_D1_1512072200,2015-12-07 22:00:00,0.0,-0.0074752054,2071.6519228079,2083.7714959619,2081.787034962,0.0,0,0
SPX500_D1_1512082200,2015-12-08 22:00:00,0.0,-0.0101452643,2072.9690825919,2081.9500589667,2083.4596279696,0.0,0,0
SPX500_D1_1512092200,2015-12-09 22:00:00,0.0,-0.0135177289,2074.6272300848,2080.6341140958,2082.9577023757,0.0,0,0
SPX500_D1_1512102200,2015-12-10 22:00:00,0.0,-0.0291849604,2075.9251354629,2081.8235998339,2079.7661619005,0.0,0,0
SPX500_D1_1512112200,2015-12-11 22:00:00,0.0,-0.0479235787,2075.4078173504,2081.7143998546,2075.4029295204,0.0,0,0
SPX500_D1_1512132200,2015-12-13 22:00:00,-357.99999999999994,-0.061224731,2075.1012544773,2079.8750998728,2071.6073436163,1.0,0,0
SPX500_D1_1512142200,2015-12-14 22:00:00,0.0,-0.0646354328,2076.2588502867,2077.1344623887,2063.8208748931,0.0,0,0
SPX500_D1_1512152200,2015-12-15 22:00:00,0.0,-0.0619936892,2076.619707957,2074.5457795901,2053.1766999145,0.0,0,0
SPX500_D1_1512162200,2015-12-16 22:00:00,0.0,-0.0524376397,2075.8797304218,2069.3119321413,2044.7913599316,0.0,0,0
SPX500_D1_1512172200,2015-12-17 22:00:00,0.0,-0.0457346453,2074.5005203894,2061.9729406237,2043.2480879453,0.0,0,0
SPX500_D1_1512182200,2015-12-18 22:00:00,0.0,-0.0449942363,2073.110095744,2055.6325730457,2046.3134703562,0.0,0,0
SPX500_D1_1512202200,2015-12-20 22:00:00,0.0,-0.0491226481,2069.9997037637,2053.312876415,2048.520776285,0.0,0,0
SPX500_D1_1512212200,2015-12-21 22:00:00,0.0,-0.0553931913,2065.4304957819,2053.9706418631,2042.796621028,0.0,0,0
SPX500_D1_1512222200,2015-12-22 22:00:00,0.0,-0.056081884,2061.2627653371,2054.3930616302,2034.4672968224,0.0,0,0
SPX500_D1_1512232200,2015-12-23 22:00:00,-107.0,-0.0436358058,2059.4021680035,2050.0814289265,2030.5738374579,0.0,0,0
SPX500_D1_1512242200,2015-12-24 22:00:00,0.0,-0.0260148213,2059.3385396955,2043.9650003106,2030.7290699663,0.0,0,0
SPX500_D1_1512272200,2015-12-27 22:00:00,0.0,-0.0149150051,2059.1855751036,2040.3443752718,2035.3332559731,0.0,0,0
SPX500_D1_1512282200,2015-12-28 22:00:00,0.0,-0.0034227534,2056.1636077879,2039.2200783628,2040.8666047784,0.0,0,0
SPX500_D1_1512292200,2015-12-29 22:00:00,0.0,0.0020718112,2051.9317918042,2041.0363185675,2045.1232838228,0.0,0,0
SPX500_D1_1512302200,2015-12-30 22:00:00,0.0,0.0009354567,2049.0908847424,2043.7817787466,2046.7836270582,0.0,0,0
SPX500_D1_1512312200,2015-12-31 22:00:00,0.0,0.0010711827,2047.7262013007,2046.0778064032,2051.2969016466,0.0,0,0
SPX500_D1_1601032200,2016-01-03 22:00:00,0.0,-0.0054165222,2048.1895704314,2046.9962056028,2055.3875213173,0.0,0,0
SPX500_D1_1601042200,2016-01-04 22:00:00,0.0,-0.0196466957,2049.3288342443,2049.7904299025,2055.2900170538,0.0,0,0
SPX500_D1_1601052200,2016-01-05 22:00:00,0.0,-0.0386918677,2050.315077764,2052.5353761647,2055.862013643,0.0,0,0
SPX500_D1_1601062200,2016-01-06 22:00:00,0.0,-0.0606839329,2050.5543025514,2052.8309541441,2049.2696109144,0.0,0,0
SPX500_D1_1601072200,2016-01-07 22:00:00,0.0,-0.0895261851,2052.0001254321,2053.4958348761,2042.1356887315,0.0,0,0
SPX500_D1_1601102200,2016-01-10 22:00:00,-362.0,-0.1145989974,2053.5193465527,2049.6713555166,2033.6885509852,1.0,0,0
SPX500_D1_1601112200,2016-01-11 22:00:00,0.0,-0.1344119576,2053.625550664,2045.162436077,2020.5008407882,0.0,0,0
SPX500_D1_1601122200,2016-01-12 22:00:00,0.0,-0.151604469,2053.9735852283,2039.5046315674,2005.4906726306,0.0,0,0
SPX500_D1_1601132200,2016-01-13 22:00:00,-562.0,-0.1622355624,2051.5833094415,2030.5353026214,1988.1425381044,1.0,0,0
SPX500_D1_1601142200,2016-01-14 22:00:00,0.0,-0.1708036199,2048.6615164076,2019.8996397938,1976.0440304836,0.0,0,0
SPX500_D1_1601152200,2016-01-15 22:00:00,0.0,-0.1735390847,2044.91063053,2007.2559348195,1964.8852243868,0.0,0,0
SPX500_D1_1601172200,2016-01-17 22:00:00,0.0,-0.1782305255,2038.9751974124,1997.3051929671,1953.3581795095,0.0,0,0
SPX500_D1_1601182200,2016-01-18 22:00:00,0.0,-0.1790973001,2031.7809514576,1987.6732938462,1941.1965436076,0.0,0,0
SPX500_D1_1601192200,2016-01-19 22:00:00,2955.0,-0.1875684773,2023.0862628839,1977.6203821154,1929.4272348861,1.0,0,0
SPX500_D1_1601202200,2016-01-20 22:00:00,0.0,-0.1868308765,2015.7450118928,1966.986584351,1920.0117879089,0.0,0,0
SPX500_D1_1601212200,2016-01-21 22:00:00,0.0,-0.1777201488,2008.3992417472,1956.4070113071,1913.8794303271,0.0,0,0
SPX500_D1_1601242200,2016-01-24 22:00:00,0.0,-0.1678615239,2000.6185308436,1947.1498848937,1900.8035442617,0.0,0,0
SPX500_D1_1601252200,2016-01-25 22:00:00,0.0,-0.1640326454,1992.3055669325,1939.924899282,1893.9928354093,0.0,0,0
SPX500_D1_1601262200,2016-01-26 22:00:00,0.0,-0.1439966733,1983.8474463993,1928.4967868718,1892.3742683275,0.0,0,0
SPX500_D1_1601272200,2016-01-27 22:00:00,0.0,-0.1294152501,1976.0399505224,1920.7784385128,1892.449414662,0.0,0,0
SPX500_D1_1601282200,2016-01-28 22:00:00,0.0,-0.1142623734,1969.3714927899,1916.4186336987,1890.4695317296,0.0,0,0
SPX500_D1_1601312200,2016-01-31 22:00:00,0.0,-0.0955649409,1960.0736856522,1913.4600544864,1891.2256253837,0.0,0,0
SPX500_D1_1602012200,2016-02-01 22:00:00,0.0,-0.0799887394,1952.8949406021,1909.5962976756,1891.2005003069,0.0,0,0
SPX500_D1_1602022200,2016-02-02 22:00:00,0.0,-0.0746055637,1947.7414836327,1907.6780104661,1895.3504002455,0.0,0,0
SPX500_D1_1602032200,2016-02-03 22:00:00,0.0,-0.0630655739,1943.5113695071,1905.6057591579,1902.9303201964,0.0,0,0
SPX500_D1_1602042200,2016-02-04 22:00:00,0.0,-0.0617799207,1938.8220333911,1906.3987892631,1905.5942561571,0.0,0,0
SPX500_D1_1602072200,2016-02-07 22:00:00,0.0,-0.0762446897,1935.393415438,1909.7551906052,1903.6054049257,0.0,0,0
SPX500_D1_1602082200,2016-02-08 22:00:00,0.0,-0.087122664,1931.9862296351,1910.5670417796,1905.3343239406,0.0,0,0
SPX500_D1_1602092200,2016-02-09 22:00:00,0.0,-0.0881930277,1930.4449812016,1908.7024115571,1903.4874591525,0.0,0,0
SPX500_D1_1602102200,2016-02-10 22:00:00,3371.9999999999995,-0.1039296434,1930.6607518784,1909.1458601125,1894.627467322,1.0,1,0
SPX500_D1_1602112200,2016-02-11 22:00:00,0.0,-0.1093496757,1929.5522325031,1907.5151275984,1885.8769738576,0.0,0,0
SPX500_D1_1602122200,2016-02-12 22:00:00,0.0,-0.0982985336,1926.9443684644,1901.4741741486,1881.3015790861,0.0,0,0
SPX500_D1_1602142200,2016-02-14 22:00:00,0.0,-0.0812345875,1925.8140324287,1895.14927738,1871.0287632688,0.0,0,0
SPX500_D1_1602152200,2016-02-15 22:00:00,0.0,-0.0659948462,1923.5283376265,1891.1306177075,1866.0755106151,0.0,0,0
SPX500_D1_1602162200,2016-02-16 22:00:00,0.0,-0.0355686243,1918.5790424245,1883.4814779941,1865.5104084921,0.0,0,0
SPX500_D1_1602172200,2016-02-17 22:00:00,-221.0,-0.0059725309,1913.371039161,1878.8291057448,1868.1203267936,0.0,0,0
SPX500_D1_1602182200,2016-02-18 22:00:00,0.0,0.0142392064,1909.496343841,1876.8817175267,1871.5952614349,0.0,0,0
SPX500_D1_1602192200,2016-02-19 22:00:00,0.0,0.0290516915,1903.3764327763,1877.0915028359,1879.0272091479,0.0,0,0
SPX500_D1_1602212200,2016-02-21 22:00:00,0.0,0.043818568,1898.9830533319,1878.1419399814,1888.5097673183,0.0,0,0
SPX500_D1_1602222200,2016-02-22 22:00:00,0.0,0.0498836968,1896.2343569218,1881.9685724837,1893.6373138547,0.0,0,0
SPX500_D1_1602232200,2016-02-23 22:00:00,0.0,0.0464956004,1894.8747910047,1887.5275009233,1898.4598510837,0.0,0,0
SPX500_D1_1602242200,2016-02-24 22:00:00,0.0,0.0534976133,1894.1532686198,1890.8550008079,1904.679380867,0.0,0,0
SPX500_D1_1602252200,2016-02-25 22:00:00,-268.0,0.0640040727,1895.2764787259,1894.2168757069,1909.6185046936,0.0,0,0
SPX500_D1_1602282200,2016-02-28 22:00:00,0.0,0.0661700966,1897.6736726701,1898.6344537435,1910.4448037549,0.0,0,0
SPX500_D1_1602292200,2016-02-29 22:00:00,0.0,0.0699791778,1898.940890157,1902.4770220256,1916.1338430039,0.0,0,0
SPX500_D1_1603012200,2016-03-01 22:00:00,0.0,0.0858275568,1900.3877447603,1903.8861442724,1924.5600744031,0.0,0,0
SPX500_D1_1603022200,2016-03-02 22:00:00,0.0,0.0961667923,1902.6315720864,1908.2616262383,1928.4315595225,0.0,0,0
SPX500_D1_1603032200,2016-03-03 22:00:00,-233.0,0.101751919,1904.688758849,1914.5120479585,1933.048247618,0.0,0,0
SPX500_D1_1603042200,2016-03-04 22:00:00,0.0,0.1125836061,1905.3857773991,1918.1877294637,1941.9480980944,0.0,0,0
SPX500_D1_1603062200,2016-03-06 22:00:00,0.0,0.1217178518,1907.9630252915,1922.3536382808,1950.6624784755,0.0,0,0
SPX500_D1_1603072200,2016-03-07 22:00:00,0.0,0.1211348382,1911.8324079614,1929.2528709957,1960.0829827804,0.0,0,0
SPX500_D1_1603082200,2016-03-08 22:00:00,0.0,0.1169942579,1914.3004919643,1936.2862621212,1967.4913862243,0.0,0,0
SPX500_D1_1603092200,2016-03-09 22:00:00,0.0,0.1099799593,1917.1631464286,1943.9711043561,1973.2886089795,0.0,0,0
SPX500_D1_1603102200,2016-03-10 22:00:00,0.0,0.1073929742,1921.8080967033,1950.6153413115,1976.6348871836,0.0,0,0
SPX500_D1_1603112200,2016-03-11 22:00:00,0.0,0.1100596633,1926.7090123415,1956.3481111476,1978.9119097469,0.0,0,0
SPX500_D1_1603132100,2016-03-13 21:00:00,0.0,0.1150658014,1932.174857546,1960.5570972542,1981.0840277975,0.0,0,0
SPX500_D1_1603142100,2016-03-14 21:00:00,0.0,0.1182549188,1937.1710223502,1963.9899600974,1986.042222238,0.0,0,0
SPX500_D1_1603152100,2016-03-15 21:00:00,0.0,0.1219248106,1941.7330590925,1967.2127775852,1993.0087777904,0.0,0,0
SPX500_D1_1603162100,2016-03-16 21:00:00,0.0,0.1244704227,1945.4474391623,1972.0455553871,1998.0570222323,0.0,0,0
SPX500_D1_1603172100,2016-03-17 21:00:00,0.0,0.1251509718,1948.7222515344,1978.1492359637,2000.8741177859,0.0,0,0
SPX500_D1_1603202100,2016-03-20 21:00:00,0.0,0.1256858494,1951.8799629549,1983.1618314682,2004.6032942287,0.0,0,0
SPX500_D1_1603212100,2016-03-21 21:00:00,0.0,0.1279450796,1956.0334273429,1986.7844150347,2009.9616353829,0.0,0,0
SPX500_D1_1603222100,2016-03-22 21:00:00,0.0,0.1275755772,1961.0212406243,1990.8763631554,2016.9483083064,0.0,0,0
SPX500_D1_1603232100,2016-03-23 21:00:00,0.0,0.1179589658,1965.4234528839,1995.9411927609,2023.0876466451,0.0,0,0
SPX500_D1_1603242100,2016-03-24 21:00:00,0.0,0.1072306411,1969.017225739,2002.0604186658,2028.1241173161,0.0,0,0
SPX500_D1_1603252100,2016-03-25 21:00:00,0.0,0.0964221679,1972.9020545283,2007.7584913326,2031.5282938529,0.0,0,0
SPX500_D1_1603272100,2016-03-27 21:00:00,-176.0,0.086336272,1977.4015118723,2012.822429916,2031.3631350823,0.0,0,0
SPX500_D1_1603282100,2016-03-28 21:00:00,0.0,0.0783553467,1982.5933186513,2016.8627511765,2033.0145080658,0.0,0,0
SPX500_D1_1603292100,2016-03-29 21:00:00,-173.99999999999997,0.0818779991,1987.5972941397,2018.5927197795,2034.3356064527,0.0,0,0
SPX500_D1_1603302100,2016-03-30 21:00:00,0.0,0.082661466,1992.2644253597,2021.221129807,2035.5434851621,0.0,0,0
SPX500_D1_1603312100,2016-03-31 21:00:00,0.0,0.0822412067,1996.3321618705,2023.5209885811,2037.0887881297,0.0,0,0
SPX500_D1_1604012100,2016-04-01 21:00:00,0.0,0.0855292403,1998.9760340343,2025.6277400085,2042.6120305038,0.0,0,0
SPX500_D1_1604032100,2016-04-03 21:00:00,-171.0,0.0876939069,2002.1024929548,2027.8330225074,2046.493624403,0.0,0,0
SPX500_D1_1604042100,2016-04-04 21:00:00,0.0,0.0783524918,2004.9884550352,2032.442019694,2049.1358995224,0.0,0,0
SPX500_D1_1604052100,2016-04-05 21:00:00,0.0,0.0695883101,2007.7104969555,2036.1392672323,2054.0347196179,0.0,0,0
SPX500_D1_1604062100,2016-04-06 21:00:00,0.0,0.0616767923,2010.4458433436,2039.0849838282,2057.3977756943,0.0,0,0
SPX500_D1_1604072100,2016-04-07 21:00:00,0.0,0.0497951941,2014.6196246248,2043.4031108497,2056.6432205555,0.0,0,0
SPX500_D1_1604102100,2016-04-10 21:00:00,0.0,0.0386697537,2018.265807346,2046.8339719935,2056.3740764444,0.0,0,0
SPX500_D1_1604112100,2016-04-11 21:00:00,0.0,0.0331904466,2021.4534375502,2047.6828504943,2055.3772611555,0.0,0,0
SPX500_D1_1604122100,2016-04-12 21:00:00,0.0,0.0342253108,2025.4670192771,2048.6346816825,2054.2518089244,0.0,0,0
SPX500_D1_1604132100,2016-04-13 21:00:00,0.0,0.0393606695,2028.9580177942,2048.9790964722,2053.7514471395,0.0,0,0
SPX500_D1_1604142100,2016-04-14 21:00:00,0.0,0.0454485442,2030.8554779639,2049.0754594132,2053.2101577116,0.0,0,0
SPX500_D1_1604172100,2016-04-17 21:00:00,0.0,0.0505944333,2032.7356335051,2049.4097769865,2057.0711261693,0.0,0,0
SPX500_D1_1604182100,2016-04-18 21:00:00,0.0,0.0608252752,2034.170584774,2049.6141798632,2061.9899009354,0.0,0,0
SPX500_D1_1604192100,2016-04-19 21:00:00,0.0,0.0649402782,2035.3690013298,2052.4767823803,2065.8199207483,0.0,0,0
SPX500_D1_1604202100,2016-04-20 21:00:00,0.0,0.0649631644,2036.6290781506,2056.1253095828,2068.6809365987,0.0,0,0
SPX500_D1_1604212100,2016-04-21 21:00:00,0.0,0.0625267415,2037.7379952159,2059.2521458849,2074.5732492789,0.0,0,0
SPX500_D1_1604222100,2016-04-22 21:00:00,0.0,0.0623091119,2040.4131494301,2061.8612526493,2080.0380994232,0.0,0,0
SPX500_D1_1604242100,2016-04-24 21:00:00,0.0,0.0557353614,2043.5863687047,2066.3964085681,2083.6094795385,0.0,0,0
SPX500_D1_1604252100,2016-04-25 21:00:00,0.0,0.0489763448,2046.4751095736,2070.8340449971,2084.4710836308,0.0,0,0
